rate_rps,serverless_per_1k,container_per_1k,managed_per_1k,serverless_monthly,container_monthly,managed_monthly
0.5098176064420424,0.004004125097345093,0.011333029116236714,0.03541571598823974,0.0679601339459375,15.184,47.45
0.5193149936590212,0.003990051168233631,0.01112576730563537,0.03476802283011053,0.07295196066718157,15.184,47.45
0.5289893076098151,0.003975783603041902,0.010922295960733278,0.0341321748772915,0.07803678007971881,15.184,47.45
0.5388438442608223,0.003961321028992375,0.010722545760365222,0.03350795550114132,0.08321632454348821,15.184,47.45
0.5488819609789671,0.003946662113985912,0.010526448651132076,0.032895152034787746,0.08849235869054514,15.184,47.45
0.559107077675529,0.003931805568964997,0.01033393782421556,0.03229355570067363,0.09386668002625806,15.184,47.45
0.5695226779712822,0.00391675015033971,0.010144947692616937,0.03170296153942793,0.09934111954170591,15.184,47.45
0.5801323103833376,0.0039014946624765746,0.00995941386881203,0.031123168340037595,0.10491754233748223,15.184,47.45
0.5909395895340968,0.003886037960250252,0.009777273142814888,0.03055397857129653,0.11059784825912122,15.184,47.45
0.6019481973827271,0.003870378951657997,0.009598463460642586,0.029995198314508083,0.11638397254436136,15.184,47.45
0.6131618844795772,0.003854516600496651,0.009422923903173926,0.029446637197418524,0.12227788648246578,15.184,47.45
0.6245844712439614,0.0038384499291018123,0.00925059466539473,0.028908108329358532,0.12828159808582612,15.184,47.45
0.6362198492657486,0.003822178021148744,0.009081417036022723,0.02837942823757101,0.13439715277407746,15.184,47.45
0.6480719826311968,0.0038057000245143896,0.008915333377505044,0.02786041680470326,0.14062663407095702,15.184,47.45
0.6601449092734887,0.0037890151541997304,0.008752287106381557,0.027350897207442368,0.14697216431414564,15.184,47.45
0.6724427423484246,0.003772122695311635,0.008592222674007291,0.02685069585627279,0.153435905378332,15.184,47.45
0.6849696716357443,0.0037550220061030558,0.008435085547627437,0.026359642336335743,0.16002005941174718,15.184,47.45
0.6977299649665535,0.0037377125210704075,0.008280822191798431,0.0258775693493701,0.16672686958642052,15.184,47.45
0.7107279696773415,0.0037201937541066596,0.00812938005014885,0.025404312656715156,0.17355862086241072,15.184,47.45
0.7239681140910873,0.003702465301708565,0.007980707527473837,0.02493971102335574,0.18051764076627544,15.184,47.45
0.737454909025955,0.0036845268462362166,0.007834753972156997,0.024483606162990616,0.27404909399197963,15.184,47.45
